name,company,ideal_for,category,rating,ratings_count,reviews_count,actual_price,discounted_price,discount_percentage
"Stylish Multi Sports Casual Sneaker Shoes Sneakers For Men  (Grey , 10)",ROASTER ,men,shoes,3.9,"3,144",147,"₹1,499",₹288,80%
"WHITE HIGH PREMIUM QUALITY Running Shoes For Men  (White , 9)",Aeonik ,men,shoes,3.5,24,2,"₹1,999",₹599,70%
"High Tops For Men  (Bronze, Black , 7)",lejano ,men,shoes,3.9,"13,608",546,"₹1,299",₹472,63%
"Casual Loafers For Men  (Brown , 7)",AJANTA ,men,shoes,4,"1,32,085","10,085",₹699,₹319,54%
"Z Blue Clogs LITE RIDE 360 EVA Non-slip Waterproof Comfortable Soft Heightening Clogs For Men  (White, Blue , 11)",Z Blue ,men,shoes,3,369,24,"₹1,999",₹990,50%
"Downshifter 13 Running Shoes For Men  (Black , 7)",NIKE ,men,shoes,4.2,81,6,"₹4,295","₹3,650",15%
"Casual Sneaker Shoes For Men | Enhanced Comfort with Cushioned Insole High Tops For Men  (White, Blue , 6)",asian ,men,shoes,4,"20,606","1,552",₹999,₹799,20%
"OGIY RETRO SHOES HIGH PREMIUM QUALITY Sneakers For Men  (Green , 9)",Aeonik ,men,shoes,3.7,"5,157",189,"₹1,999",₹467,76%
"Combo Pack of 2 Casual Shoes Sneakers For Men  (Multicolor , 7)",BIRDE ,men,shoes,3.6,"8,150",479,"₹1,998",₹497,75%
"ROBERT-2 Derby For Men  (Black , 9)",LIBERTY ,men,shoes,4.1,"14,117","1,244","₹2,499","₹1,249",50%
"Hiking & Treking Derby Whith Extra Cushioning Outdoors For Men  (Black , 7)",OZJI ,men,shoes,Unknown,Unknown,Unknown,"₹2,299",₹699,69%
"Sneakers For Men  (White, Black, Grey , 7)",lejano ,men,shoes,3.3,6,0,"₹1,299",₹586,54%
"Men shoe Running Shoes For Men  (Black , 6)",BRUTON ,men,shoes,3.6,293,5,"₹2,490",₹318,87%
"Stylish Comfortable Lightweight, Breathable Black Running Walking Shoes For Men  (Blue , 9)",BIRDE ,men,shoes,3.8,"27,411","1,685",₹999,₹319,68%
"Slip On For Men  (Black , 9)",AJANTA ,men,shoes,3.8,"9,273",710,₹799,₹319,60%
"Black Formal Shoes Oxford For Men  (Black , 7)",Bata ,men,shoes,3.8,"11,589","1,211","₹1,199",₹999,16%
"Lace Up For Men  (Black , 7)",TRENICAL ,men,shoes,Unknown,Unknown,Unknown,"₹1,999",₹799,60%
"Sneakers For Men  (Black , 8)",lejano ,men,shoes,3.8,"2,524",129,"₹1,299",₹440,66%
"High Tops For Men  (Black, Grey , 7)",lejano ,men,shoes,3.7,"9,675",547,"₹1,999",₹482,75%
"AIR STRIKE Football Shoes For Men  (Black , 7)",NIVIA ,men,shoes,4.1,"22,616","2,211",₹999,₹799,20%
"Lite Sport Shoes , Runing Shoes Running Shoes For Men  (White , 7)",BRUTON ,men,shoes,3.8,"2,183",112,"₹2,499",₹499,80%
"Walking Shoes For Men  (Grey , 8)",BIRDE ,men,shoes,3.8,"2,103",117,₹999,₹357,64%
"CR-1 Sneakers For Men  (Black , 6)",HOTSTYLE ,men,shoes,3.8,"30,233","2,637",₹588,₹320,45%
"HY-ENERGY Badminton Shoes For Men  (Red , 6)",NIVIA ,men,shoes,4.2,"1,691",130,"₹2,699","₹1,047",61%
"Z Blue Clogs LITE RIDE 360 EVA Non-slip Waterproof Comfortable Soft Heightening Clogs For Men  (White, Blue , 11)",Z Blue ,men,shoes,3,369,24,"₹1,999",₹990,50%
"Lightweight EVA , Walking & Gym Casual Sports Running Shoes For Men  (Grey , 9)",aadi ,men,shoes,4,"3,372",134,"₹1,999",₹499,75%
"DSC Beamer Cricket Shoes, Size: 6UK/7US/40EU, Improved Durability & Stability Cricket Shoes For Men  (Orange , 6)",DSC ,men,shoes,4.2,"10,108",841,₹890,₹749,15%
"Sports shoes for men|Stylish Casual sport shoes for men |running shoes for boys Running Shoes For Men  (Grey, Green , 7)",Airson ,men,shoes,3.9,"6,074",376,"₹1,099",₹399,63%
"socks Knitting Casual Sport Shoe Casuals For Men  (Black , 8)",SUKUN ,men,shoes,3.7,"78,130","5,756",₹999,₹356,64%
"SPECIAL 001 Sports shoes, Walking, Trendy, Lightweight, Trekking, Stylish Running Shoes For Men  (Grey, Black , 10)",JQR ,men,shoes,4.3,"4,916","1,131","₹1,399",₹698,50%
"Dynamite Lace-Up Sneakers For Men  (White , 6)",RapidBox ,men,shoes,4,"35,271","2,598",₹999,₹636,36%
"Mesh| Ultralightweight| Premiun| Comfort| Summer Tendy| Outdoor| Running Shoes For Men  (Blue , 6)",aadi ,men,shoes,3.7,"18,939","1,215",₹999,₹399,60%
"Canvas Shoes For Men  (Black, White, Grey , 8)",lejano ,men,shoes,3.8,261,10,"₹1,299",₹474,63%
"Premium Sports Shoes for Men Walking Shoes For Men  (Grey , 5)",BIRDE ,men,shoes,3.6,"1,95,228","13,387",₹499,₹319,36%
"Mesh Mushy For Men  (Black , 7)",Bata ,men,shoes,4,"4,208",371,₹599,₹299,50%
"6155_BROWN Casuals For Men  (Brown , 8)",Club Style ,men,shoes,Unknown,Unknown,Unknown,"₹3,499","₹1,799",48%
"Lite Sports Shoes Running Shoes For Men  (Black , 6)",BRUTON ,men,shoes,3.8,735,28,"₹2,499",₹499,80%
"Modern Trendy Shoes Sneakers For Men  (Green , 6)",BRUTON ,men,shoes,3.8,"2,842",147,"₹1,299",₹318,75%
"Premium Lofer Shoes Slip On Sneakers For Men  (Navy , 10)",BIRDE ,men,shoes,3.8,"12,445",756,"₹1,999",₹474,76%
"Combo Pack Of 2 Casual Shoes Sneakers For Men  (Multicolor , 6)",BIRDE ,men,shoes,3.6,814,50,₹999,₹497,50%
"Fortune LUCIO-201 Derby For Men  (Black , 8)",LIBERTY ,men,shoes,4.1,"14,721","1,512","₹2,999","₹1,199",60%
"WHITE HIGH PREMIUM QUALITY Running Shoes For Men  (White , 9)",Aeonik ,men,shoes,3.5,24,2,"₹1,999",₹599,70%
"Lite Sports Shoes Running Shoes For Men  (Black , 6)",BRUTON ,men,shoes,3.8,735,28,"₹2,499",₹499,80%
"Boston-01 Chunky Sneakers,Loafers,Walking Shoes Sneakers For Men  (Black , 8)",asian ,men,shoes,3.9,"14,737","1,134","₹1,299",₹734,43%
"Walking Shoes For Men  (Multicolor , 9)",density ,men,shoes,4,"3,13,248","34,880",₹999,₹435,56%
"Action Athleo ATG-424 Light Weight,Comfortable,Trendy,Running, Breathable,Gym Casuals For Men  (Black , 6)",action ,men,shoes,4.1,"48,484","3,940","₹1,899",₹619,67%
"Stride 2.0 Spike Running Shoes For Men  (Blue, White , 11)",NIVIA ,men,shoes,4.1,"5,396",431,"₹1,399","₹1,359",2%
"High Tops For Men  (Bronze, Black , 7)",lejano ,men,shoes,3.9,"13,608",546,"₹1,299",₹472,63%
"OGIY RETRO SHOES HIGH PREMIUM QUALITY Sneakers For Men  (Green , 9)",Aeonik ,men,shoes,3.7,"5,157",189,"₹1,999",₹467,76%
"Derby For Men  (Black , 7)",Bata ,men,shoes,3.7,969,55,"₹1,599",₹799,50%
"MAX Oxford For Men  (Black , 7)",Bata ,men,shoes,3.9,"6,791",666,"₹1,231",₹999,18%
"Lite Sport Shoes , Runing Shoes Running Shoes For Men  (White , 6)",BRUTON ,men,shoes,3.8,"2,183",112,"₹2,499",₹499,80%
"Lite Sports Shoes Running Shoes For Men  (Blue , 6)",BRUTON ,men,shoes,3.9,"32,992","1,631","₹2,499",₹499,80%
"Synthetic Leather |Lightweight|Comfort|Summer|Trendy|Walking|Outdoor|Daily Use Sneakers For Men  (White, Black, Yellow , 9)",aadi ,men,shoes,3.6,"1,36,216","7,809","₹1,999",₹299,85%
"Sneaker Casual Shoes For Men | Soft Cushion Insole, Slip-Resistance Sneakers For Men  (Black, Red , 7)",Red Tape ,men,shoes,4.2,"36,394","3,432","₹5,399","₹1,619",70%
"Sneakers For Men  (White , 10)",aadi ,men,shoes,3.5,"11,285",482,"₹1,999",₹499,75%
"TPU Walking Shoes For Men  (White , 6)",HOTSTYLE ,men,shoes,3.9,315,15,"₹2,249",₹599,73%
"Sneakers For Men  (White, Black, Grey , 7)",lejano ,men,shoes,3.3,6,0,"₹1,299",₹586,54%
"Sneaker | Sports Running Shoes For Men  (Grey, Orange , 7)",Footox ,men,shoes,3.6,"19,838","1,112",₹999,₹319,68%
"FIRST Running Shoes For Men  (Grey , 8)",CAMPUS ,men,shoes,4.1,"1,29,264","11,488","₹1,899","₹1,296",31%
"Flat Sole Sneakers Shoes for all Day wear with Memory Cushion Footbed Sneakers For Men  (White, Navy , 10)",asian ,men,shoes,4,"9,257",835,₹899,₹749,16%
"Men shoe Running Shoes For Men  (Black , 6)",BRUTON ,men,shoes,3.6,293,5,"₹2,490",₹318,87%
"Range of Sports, Runing, Walking, Cricket, Jogging, Sneakers and Casuals For Men  (White , 8)",Nobelite ,men,shoes,4.1,"1,651",92,"₹4,999","₹1,176",76%
"Men and stylish comfortable black color formal shoe Slip On For Men  (Black , 9)",Aaeshu ,men,shoes,4,"6,637",408,"₹2,499",₹498,80%
"HECTOR Running Shoes For Men  (Black , 8)",CAMPUS ,men,shoes,4.1,"4,755",505,"₹1,299",₹611,52%
"Boss-Ace Lace Up For Men  (Black , 7)",Bata ,men,shoes,4,"7,510",761,₹999,₹843,15%
"Lite Casual Shoes Sneakers For Men  (Blue , 10)",BRUTON ,men,shoes,3.9,701,27,"₹2,499",₹499,80%
"Sneakers For Men  (Black , 8)",lejano ,men,shoes,3.8,"2,524",129,"₹1,299",₹440,66%
"Casual Sneakers Colour Blocked Shoes For Boys Sneakers For Men  (Brown, White , 8)",Robbie jones ,men,shoes,3.7,"10,623",606,"₹1,999",₹649,67%
Men Slim Mid Rise Dark Blue Jeans,PODGE ,men,jeans,3.6,146,8,"₹2,299",₹429,81%
Men Slim Mid Rise Black Jeans,PODGE ,men,jeans,3.8,"7,062",520,"₹1,749",₹349,80%
Men Regular Mid Rise Black Jeans,HIGHLANDER ,men,jeans,3.7,807,51,"₹1,949",₹623,68%
Men Skinny Mid Rise Black Jeans,KILLER ,men,jeans,3.6,95,2,"₹3,499","₹1,300",62%
Men Slim Mid Rise Black Jeans,Urbano Fashion ,men,jeans,3.8,"1,05,631","12,450","₹1,399",₹629,55%
Men Regular Mid Rise Dark Blue Jeans,PETER ENGLAND ,men,jeans,3.8,223,12,"₹1,599","₹1,039",35%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.9,"7,083",328,"₹2,999",₹639,78%
Men Slim Mid Rise Light Blue Jeans,PODGE ,men,jeans,3.9,70,1,"₹2,499",₹459,81%
Men Slim Mid Rise Black Jeans,Roadster ,men,jeans,5,6,0,"₹1,999",₹800,59%
Men Slim Mid Rise Blue Jeans,HIGHLANDER ,men,jeans,3.6,"4,446",381,"₹1,699",₹713,58%
Men Slim Mid Rise White Jeans,PODGE ,men,jeans,3.6,17,0,"₹2,299",₹459,80%
Men Slim Mid Rise Blue Jeans,The Indian Garage Co. ,men,jeans,3.5,107,12,"₹2,299",₹919,60%
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER ,men,jeans,3.8,"48,199","3,734","₹1,299",₹623,52%
Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER ,men,jeans,3.7,807,51,"₹1,949",₹623,68%
Men Regular Mid Rise Blue Jeans,Roadster ,men,jeans,4.8,9,0,"₹2,499",₹998,60%
Men Slim Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co. ,men,jeans,4.1,28,0,"₹2,499","₹1,199",52%
Men Relaxed Fit Mid Rise Light Blue Jeans,PODGE ,men,jeans,3.4,136,2,"₹2,299",₹459,80%
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,3.9,"3,398",159,"₹2,999",₹639,78%
Men Slim Mid Rise Black Jeans,LEVI'S ,men,jeans,4.2,15,0,"₹3,399","₹1,869",45%
Men Tapered Fit Mid Rise Dark Grey Jeans,HIGHLANDER ,men,jeans,3.7,"3,552",208,"₹1,449",₹695,52%
Men Slim Mid Rise Black Jeans,PODGE ,men,jeans,3.7,602,37,"₹2,299",₹349,84%
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,3.6,"2,220",96,"₹2,999",₹639,78%
Men Tapered Fit Mid Rise Blue Jeans,Pepe Jeans ,men,jeans,3.7,113,6,"₹3,599","₹1,049",70%
Men Slim Mid Rise Blue Jeans,Spykar ,men,jeans,3.9,164,3,"₹2,599","₹1,281",50%
Men Slim Mid Rise Dark Blue Jeans,WROGN ,men,jeans,3.9,212,9,"₹1,999",₹911,54%
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER ,men,jeans,3.8,"3,469",239,"₹1,449",₹695,52%
Men Slim Mid Rise Dark Blue Jeans,Yap ,men,jeans,3.7,96,3,"₹2,299",₹459,80%
Men Relaxed Fit Mid Rise Black Jeans,OLLYDENIMS ,men,jeans,3,141,8,"₹1,999",₹597,70%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.9,"7,083",328,"₹2,999",₹639,78%
Men Loose Fit Mid Rise Light Blue Jeans,linaria ,men,jeans,Unknown,Unknown,Unknown,"₹1,299",₹499,61%
Men Slim Mid Rise Black Jeans,The Indian Garage Co. ,men,jeans,3.6,163,4,"₹2,599",₹806,68%
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,4,32,4,"₹2,999",₹639,78%
Men Regular Mid Rise Grey Jeans,KOTTY ,men,jeans,3.7,"9,057",534,"₹1,999",₹499,75%
Men Slim Mid Rise Blue Jeans,HIGHLANDER ,men,jeans,3.7,"2,191",261,"₹1,699",₹713,58%
Men Slim Mid Rise Dark Green Jeans,KILLER ,men,jeans,3.6,19,0,"₹3,699","₹1,350",63%
Men Regular Mid Rise Black Jeans,Fader ,men,jeans,Unknown,Unknown,Unknown,"₹1,299",₹398,69%
Men Slim Mid Rise Light Blue Jeans,Hubberholme ,men,jeans,3.9,631,30,"₹3,999","₹1,349",66%
Men Slim Low Rise Black Jeans,Yap ,men,jeans,4.1,106,1,"₹2,299",₹349,84%
Men Skinny Mid Rise Black Jeans,Roadster ,men,jeans,3.8,"2,505",151,"₹2,499",₹999,60%
Men Skinny Mid Rise Black Jeans,Roadster ,men,jeans,3.1,627,48,"₹2,499",₹575,76%
Men Slim Mid Rise Light Blue Jeans,METRONAUT ,men,jeans,3.6,"1,953",77,"₹2,299",₹399,82%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.9,"7,083",328,"₹2,999",₹639,78%
Men Slim Mid Rise Black Jeans,PODGE ,men,jeans,3.7,602,37,"₹2,299",₹349,84%
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion ,men,jeans,3.8,"14,017","1,414","₹1,499",₹674,55%
Men Slim Mid Rise Dark Blue Jeans,METRONAUT ,men,jeans,3.8,370,13,"₹1,599",₹399,75%
Men Relaxed Fit Mid Rise Black Jeans,UNITED DENIM ,men,jeans,3.9,"2,763",95,"₹2,999",₹629,79%
Men Slim Mid Rise Black Jeans,Urbano Fashion ,men,jeans,3.8,"1,05,631","12,450","₹1,399",₹629,55%
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,4,32,4,"₹2,999",₹639,78%
Men Super Skinny Mid Rise Dark Blue Jeans,Roadster ,men,jeans,3.6,"6,400",400,"₹1,699",₹510,69%
Men Boot-Leg Mid Rise Light Blue Jeans,Urbano Fashion ,men,jeans,3.8,"3,125",184,"₹1,999",₹749,62%
Men Relaxed Fit Mid Rise Black Jeans,UNITED DENIM ,men,jeans,3.7,70,2,"₹2,999",₹639,78%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.8,128,9,"₹2,999",₹699,76%
Men Tapered Fit Mid Rise Blue Jeans,LEVI'S ,men,jeans,4.1,134,5,"₹2,999","₹1,646",45%
Men Tapered Fit Mid Rise Grey Jeans,LEVI'S ,men,jeans,4.2,285,14,"₹2,999","₹1,439",52%
Men Slim Mid Rise Blue Jeans,KILLER ,men,jeans,3.7,786,53,"₹3,399","₹1,376",59%
Men Tapered Fit Mid Rise Blue Jeans,HIGHLANDER ,men,jeans,3.5,999,68,"₹1,449",₹695,52%
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,3.8,281,11,"₹2,999",₹626,79%
Men Slim Mid Rise Black Jeans,Urbano Fashion ,men,jeans,3.9,"16,820","1,708","₹1,399",₹629,55%
Men Slim Mid Rise Light Blue Jeans,DUCATI ,men,jeans,4.3,93,6,"₹2,999",₹974,67%
Men Slim Mid Rise Blue Jeans,KILLER ,men,jeans,3.8,"1,156",120,"₹3,499","₹1,306",62%
Men Skinny Mid Rise White Jeans,Halogen ,men,jeans,3.8,234,10,"₹3,599",₹975,72%
Men Slim Mid Rise Dark Blue Jeans,METRONAUT By Flipkart ,men,jeans,3.8,398,23,"₹1,599",₹601,62%
Men Slim Mid Rise Brown Jeans,Urbano Fashion ,men,jeans,3.9,"2,777",270,"₹1,599",₹599,62%
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion ,men,jeans,3.9,"6,400",489,"₹1,399",₹629,55%
Men Skinny Mid Rise Grey Jeans,KILLER ,men,jeans,4.4,30,1,"₹3,899","₹1,462",62%
Men Regular Mid Rise Black Jeans,HIGHLANDER ,men,jeans,3.7,549,27,"₹1,999",₹639,68%
Men Slim Mid Rise White Jeans,tannumsands ,men,jeans,3.6,27,1,"₹2,999",₹682,77%
. Men Loose Fit Mid Rise White Jeans,Urbano Plus ,men,jeans,3.7,126,3,"₹2,799","₹1,249",55%
Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER ,men,jeans,3.5,397,20,"₹2,049",₹655,68%
Men Regular Mid Rise Blue Jeans,Roadster ,men,jeans,3.9,155,3,"₹1,999",₹679,66%
Men Slim Mid Rise Dark Blue Jeans,METRONAUT ,men,jeans,3.6,419,38,"₹1,299",₹616,52%
Men Regular Mid Rise Dark Blue Jeans,PSI ,men,jeans,Unknown,Unknown,Unknown,"₹2,599",₹953,63%
Men Skinny Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co. ,men,jeans,4,47,2,"₹2,499","₹1,049",58%
Men Slim Mid Rise Blue Jeans,Supernova Inc. ,men,jeans,3.8,"38,810","3,685","₹1,299",₹448,65%
Men Slim Mid Rise Dark Grey Jeans,METRONAUT ,men,jeans,3.7,200,11,"₹2,299",₹399,82%
Men Relaxed Fit Mid Rise Light Blue Jeans,DENIM LOOK ,men,jeans,3.7,"1,146",36,"₹1,999",₹649,67%
. Men Loose Fit Mid Rise Dark Blue Jeans,Urbano Fashion ,men,jeans,3.6,308,13,"₹2,399","₹1,049",56%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.9,52,2,"₹2,999",₹639,78%
Men Boot-Leg Mid Rise Light Blue Jeans,Urbano Fashion ,men,jeans,3.8,"2,074",146,"₹1,999",₹749,62%
Men Slim Mid Rise Black Jeans,LEVI'S ,men,jeans,3.7,21,0,"₹2,999","₹1,629",45%
Men Slim Mid Rise Dark Blue Jeans,PODGE ,men,jeans,3.6,146,8,"₹2,299",₹429,81%
Men Slim Mid Rise Black Jeans,PODGE ,men,jeans,3.8,"7,062",520,"₹1,749",₹349,80%
Men Loose Fit Mid Rise Grey Jeans,FUDE PRIDE ,men,jeans,4,306,18,"₹2,499",₹489,80%
Men Regular Mid Rise Black Jeans,C2FH ,men,jeans,3.7,95,0,"₹1,799",₹449,75%
Men Relaxed Fit Mid Rise Grey Jeans,BREXX ,men,jeans,3.4,79,14,"₹2,999",₹619,79%
Men Slim Mid Rise Blue Jeans,FLYING MACHINE ,men,jeans,3.8,193,9,"₹2,599",₹961,63%
Men Relaxed Fit Mid Rise Blue Jeans,UNITED DENIM ,men,jeans,3.9,"7,083",328,"₹2,999",₹639,78%
Men Slim Mid Rise Light Blue Jeans,PODGE ,men,jeans,3.9,70,1,"₹2,499",₹459,81%
Men Slim Mid Rise White Jeans,mevan ,men,jeans,3.7,222,14,"₹1,299",₹398,69%
Men Slim Mid Rise Grey Jeans,PETER ENGLAND ,men,jeans,4,78,3,"₹1,899","₹1,234",35%
Men Slim Mid Rise White Jeans,PODGE ,men,jeans,3.6,17,0,"₹2,299",₹459,80%
Men Slim Mid Rise Blue Jeans,The Indian Garage Co. ,men,jeans,3.5,107,12,"₹2,299",₹919,60%
Men Slim Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co. ,men,jeans,4,12,0,"₹2,499","₹1,199",52%
Men Slim Mid Rise Blue Jeans,METRONAUT ,men,jeans,3.7,236,14,"₹1,299",₹410,68%
Men Skinny Mid Rise Dark Blue Jeans,KILLER ,men,jeans,4,106,3,"₹3,699","₹1,480",59%
Men Skinny Mid Rise Black Jeans,Roadster ,men,jeans,3.7,"1,273",111,"₹1,299",₹728,43%
Men Relaxed Fit Mid Rise Light Blue Jeans,PODGE ,men,jeans,3.4,136,2,"₹2,299",₹459,80%
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,3.9,"3,398",159,"₹2,999",₹639,78%
Men Tapered Fit Mid Rise Black Jeans,HIGHLANDER ,men,jeans,3.7,"3,292",212,"₹1,399",₹601,57%
Men Regular Mid Rise Light Blue Jeans,Urbano Plus ,men,jeans,4,"4,596",345,"₹1,699",₹766,54%
Men Slim Mid Rise Black Jeans,PODGE ,men,jeans,3.7,602,37,"₹2,299",₹349,84%
Men Relaxed Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,3.6,"2,220",96,"₹2,999",₹639,78%
Men Slim Mid Rise White Jeans,Urbano Fashion ,men,jeans,3.9,"6,102",540,"₹1,699",₹679,60%
Men Slim Mid Rise Blue Jeans,Urbano Fashion ,men,jeans,3.9,"6,400",489,"₹1,399",₹629,55%
Men Boyfriend Mid Rise Light Blue Jeans,DENIM FIT ,men,jeans,3.2,476,14,"₹2,500",₹599,76%
Men Slim Mid Rise Blue Jeans,MUFTI ,men,jeans,3.7,190,10,"₹3,499","₹1,329",62%
Men Slim Mid Rise Blue Jeans,Spykar ,men,jeans,3.9,164,3,"₹2,599","₹1,281",50%
Men Slim Mid Rise Dark Blue Jeans,Yap ,men,jeans,3.7,96,3,"₹2,299",₹459,80%
Men Regular Mid Rise Light Green Jeans,STUDIO NEXX ,men,jeans,3.8,"1,349",106,"₹1,499",₹759,49%
Men Slim High Rise Blue Jeans,LEVI'S ,men,jeans,3.6,14,1,"₹2,699","₹1,483",45%
Men Relaxed Fit Mid Rise Black Jeans,OLLYDENIMS ,men,jeans,3,141,8,"₹1,999",₹597,70%
Men Straight Fit Mid Rise Light Blue Jeans,UNITED DENIM ,men,jeans,4,32,4,"₹2,999",₹639,78%
Men Slim Mid Rise Light Blue Jeans,Urbano Fashion ,men,jeans,3.9,605,54,"₹1,699",₹671,60%
Men Slim Mid Rise Grey Jeans,HIGHLANDER ,men,jeans,3.7,289,15,"₹1,999",₹679,66%
Men Skinny Mid Rise Black Jeans,U.S. Polo Assn. Denim Co. ,men,jeans,4.1,67,10,"₹2,499","₹1,499",40%
Men Slim Mid Rise Black Jeans,DUCATI ,men,jeans,3.6,28,1,"₹2,799",₹943,66%
Men Slim Mid Rise Black Jeans,The Indian Garage Co. ,men,jeans,3.6,163,4,"₹2,599",₹806,68%
Men Slim Mid Rise Light Blue Jeans,Hubberholme ,men,jeans,3.9,631,30,"₹3,999","₹1,349",66%
Men Skinny Mid Rise Dark Blue Jeans,KILLER ,men,jeans,4,"1,011",92,"₹3,499","₹1,437",58%
Men Tapered Fit Mid Rise Blue Jeans,HIGHLANDER ,men,jeans,3.6,"1,725",148,"₹1,399",₹615,56%
Men Comfort Fit Grey Lycra Blend Trousers,COMBRAIDED ,men,trousers,4,728,33,"₹1,999",₹349,82%
Men Regular Fit Black Cotton Blend Trousers,MANCREW ,men,trousers,3.9,"46,363","2,559","₹1,349",₹389,71%
Men Regular Fit Black Cotton Blend Trousers,El Cielo ,men,trousers,3.8,"33,845","2,028","₹1,299",₹379,70%
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹289,81%
Men Slim Fit Black Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"2,18,647","13,441","₹1,499",₹289,80%
Men Slim Fit Black Linen Blend Trousers,INDICLUB ,men,trousers,3.9,"10,870",556,₹999,₹299,70%
Men Regular Fit Blue Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹289,81%
Men Regular Fit Black Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹289,81%
Men Slim Fit Green Cotton Blend Trousers,Arrow Sport ,men,trousers,Unknown,Unknown,Unknown,"₹2,299","₹1,195",48%
Men Slim Fit Green Cotton Blend Trousers,HIGHLANDER ,men,trousers,3.8,"5,592",650,₹999,₹455,54%
Men Regular Fit Maroon Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹299,81%
Men Regular Fit Grey Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹289,81%
Men Relaxed Dark Blue Linen Blend Trousers,INDICLUB ,men,trousers,3.9,903,37,₹999,₹299,70%
Men Regular Fit Blue Lycra Blend Trousers,MiraMichi ,men,trousers,3.8,"23,037","1,128","₹1,599",₹299,81%
Men Slim Fit Black Viscose Rayon Trousers,Vogaan ,men,trousers,Unknown,Unknown,Unknown,"₹2,699",₹599,77%
Men Slim Fit Beige Cotton Blend Trousers,HIGHLANDER ,men,trousers,4,"6,912",943,₹999,₹455,54%
Men Regular Fit Grey Cotton Blend Trousers,MANCREW ,men,trousers,3.9,"46,363","2,559","₹1,349",₹389,71%
Men Regular Fit Green Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹299,81%
Men Regular Fit Black Cotton Blend Trousers,MANCREW ,men,trousers,3.9,"46,363","2,559","₹1,349",₹389,71%
Men Regular Fit Black Lycra Blend Trousers,MiraMichi ,men,trousers,3.8,"23,037","1,128","₹1,599",₹299,81%
Men Relaxed Grey Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.7,708,48,"₹1,499",₹299,80%
Men Regular Fit Brown Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.8,"52,883","2,623","₹1,599",₹299,81%
Men Slim Fit Grey Lycra Blend Trousers,COMBRAIDED ,men,trousers,3.9,"69,053","2,643","₹1,499",₹299,80%
