name,company,ideal_for,category,rating,ratings_count,reviews_count,actual_price,discounted_price,discount_percentage
Women Printed Round Neck Cotton Blend Dark Blue T-Shirt,DreamBe,women,tshirts,4.1,481.0,19.0,1499,259,82
Women Printed Round Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.6,28.0,1.0,799,152,80
Women Typography Round Neck Cotton Blend Purple T-Shirt,Adyavastram,women,tshirts,4.0,22005.0,1106.0,1099,194,82
"Women Graphic Print, Typography Round Neck Pure Cotton Beige T-Shirt",HILFIRE REGION,women,tshirts,4.1,1430.0,64.0,1499,198,86
Pack of 2 Graphic Print Women Round Neck Pure Cotton Multicolor T-Shirt,METRONAUT,women,tshirts,,,,999,399,60
Pack of 2 Women Graphic Print Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.2,2417.0,94.0,799,259,67
Pack of 2 Women Colorblock Round Neck Pure Cotton Multicolor T-Shirt,Christy World,women,tshirts,4.1,4611.0,295.0,1499,449,70
Pack of 2 Women Printed Round Neck Cotton Blend Multicolor T-Shirt,TOM AND JERRY by DreamBe,women,tshirts,4.0,961.0,27.0,1499,475,68
Women Solid V Neck Cotton Blend Black T-Shirt,Bi Fashion,women,tshirts,3.9,13841.0,766.0,899,170,81
Pack of 2 Women Printed Round Neck Pure Cotton Multicolor T-Shirt,DreamBe,women,tshirts,4.7,3.0,0.0,1299,499,61
Women Solid Round Neck Cotton Blend Green T-Shirt,CLOFLIX,women,tshirts,3.7,327.0,19.0,799,193,75
Women Printed Round Neck Cotton Blend Green T-Shirt,hesha,women,tshirts,3.7,22.0,1.0,499,259,48
Women Printed Round Neck Cotton Blend Light Green T-Shirt,KOTTY,women,tshirts,4.0,5145.0,168.0,1999,169,91
Women Typography Round Neck Cotton Blend Red T-Shirt,Adyavastram,women,tshirts,4.1,2996.0,168.0,899,177,80
Women Printed Round Neck Pure Cotton Maroon T-Shirt,Patche,women,tshirts,4.1,6817.0,292.0,999,239,76
Women Printed Round Neck Cotton Blend Orange T-Shirt,Leotude,women,tshirts,4.0,19745.0,789.0,1099,299,72
Women Printed Round Neck Cotton Blend Yellow T-Shirt,hesha,women,tshirts,3.7,22.0,1.0,499,259,48
Women Printed Round Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.6,28.0,1.0,799,152,80
Women Solid Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.0,4372.0,185.0,1499,259,82
Women Typography Round Neck Pure Cotton Maroon T-Shirt,BODY BEST,women,tshirts,,,,699,246,64
Women Printed Hooded Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.2,114.0,4.0,899,152,83
"Women Printed, Typography Round Neck Pure Cotton Dark Blue T-Shirt",TOM AND JERRY by DreamBe,women,tshirts,4.1,2393.0,100.0,979,211,78
Women Solid Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.0,4372.0,185.0,1499,259,82
"Women Printed, Typography Round Neck Cotton Blend Blue T-Shirt",Leotude,women,tshirts,3.9,2291.0,76.0,1099,259,76
Women Typography Round Neck Cotton Blend Black T-Shirt,KOTTY,women,tshirts,3.7,507.0,21.0,1999,169,91
Women Printed Round Neck Pure Cotton Yellow T-Shirt,Rey,women,tshirts,,,,719,375,47
Women Cartoon Round Neck Cotton Blend Maroon T-Shirt,hesha,women,tshirts,3.9,18.0,1.0,699,259,62
Women Typography Round Neck Cotton Blend Black T-Shirt,hesha,women,tshirts,,,,699,259,62
Women Printed Round Neck Cotton Blend Green T-Shirt,KOTTY,women,tshirts,4.1,2446.0,72.0,1999,169,91
Women Typography Round Neck Cotton Blend Light Blue T-Shirt,Togs & Terre,women,tshirts,3.9,215.0,12.0,1299,229,82
Women Printed Round Neck Cotton Blend Dark Green T-Shirt,DENIM ART FASHIONS,women,tshirts,3.4,165.0,5.0,999,185,81
Women Printed Round Neck Poly Cotton Black T-Shirt,Christy World,women,tshirts,3.9,4109.0,203.0,999,259,74
Women Solid Round Neck Polyester Black T-Shirt,DSWS,women,tshirts,4.1,5786.0,321.0,799,186,76
Women Typography Round Neck Cotton Blend Maroon T-Shirt,Adyavastram,women,tshirts,4.1,3546.0,161.0,899,194,78
Women Solid Round Neck Polyester Maroon T-Shirt,DSWS,women,tshirts,4.1,5786.0,321.0,799,186,76
Women Solid Henley Neck Cotton Blend Red T-Shirt,BASE 41,women,tshirts,3.9,10046.0,809.0,999,229,77
Pack of 2 Women Printed Round Neck Cotton Blend Multicolor T-Shirt,TOM AND JERRY by DreamBe,women,tshirts,4.0,961.0,27.0,1499,475,68
Women Printed Round Neck Cotton Blend Dark Blue T-Shirt,DreamBe,women,tshirts,4.1,481.0,19.0,1499,259,82
Women Typography Round Neck Pure Cotton White T-Shirt,Inwestyle,women,tshirts,,,,999,499,50
Oversize Women Printed Round Neck Pure Cotton White T-Shirt,THE DRY STATE,women,tshirts,4.2,18654.0,1059.0,1399,259,81
Women Printed Round Neck Wool Blend Maroon T-Shirt,VGHC FASHION,women,tshirts,3.9,4063.0,168.0,2499,299,88
Pack of 3 Women Graphic Print Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.2,1393.0,49.0,1199,429,64
"Women Printed, Typography Round Neck Cotton Blend Beige T-Shirt",Madfrog,women,tshirts,3.8,5361.0,236.0,999,257,74
Pack of 3 Graphic Print Women Round Neck Pure Cotton Multicolor T-Shirt,METRONAUT,women,tshirts,,,,1099,499,54
Women Graphic Print Round Neck Cotton Blend Pink T-Shirt,plush,women,tshirts,4.2,5644.0,402.0,899,239,73
Women Printed Round Neck Cotton Blend Brown T-Shirt,Denzolee,women,tshirts,3.5,305.0,5.0,749,186,75
Pack of 2 Women Graphic Print Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.2,2417.0,94.0,799,259,67
Women Printed Round Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.6,28.0,1.0,799,152,80
Women Self Design Round Neck Wool Blend Pink T-Shirt,Rahi Trendz,women,tshirts,3.8,9054.0,321.0,2499,345,86
Women Typography Round Neck Pure Cotton Maroon T-Shirt,Patche,women,tshirts,4.1,3740.0,186.0,1499,231,84
Pack of 2 Women Colorblock Round Neck Pure Cotton Multicolor T-Shirt,Christy World,women,tshirts,4.1,4611.0,295.0,1499,449,70
Pack of 2 Women Printed Round Neck Cotton Blend Multicolor T-Shirt,TOM AND JERRY by DreamBe,women,tshirts,3.9,275.0,10.0,1499,475,68
Pack of 3 Women Graphic Print Round Neck Cotton Blend Multicolor T-Shirt,Adyavastram,women,tshirts,4.2,1393.0,49.0,1199,429,64
Women Typography Round Neck Cotton Blend Blue T-Shirt,Patche,women,tshirts,4.1,387.0,7.0,999,259,74
Women Typography Round Neck Cotton Blend Yellow T-Shirt,Adyavastram,women,tshirts,4.1,2176.0,101.0,899,160,82
Women Graphic Print Round Neck Pure Cotton Light Blue T-Shirt,THE DRY STATE,women,tshirts,4.2,645.0,20.0,1499,299,80
Pack of 2 Women Printed Round Neck Cotton Blend Multicolor T-Shirt,TOM AND JERRY by DreamBe,women,tshirts,4.0,961.0,27.0,1499,475,68
Women Solid Round Neck Cotton Blend Green T-Shirt,CLOFLIX,women,tshirts,3.7,327.0,19.0,799,193,75
Women Printed Round Neck Wool Blend Grey T-Shirt,VGHC FASHION,women,tshirts,3.9,4063.0,168.0,2499,259,89
Women Colorblock V Neck Pure Cotton Multicolor T-Shirt,Roadster,women,tshirts,4.2,104.0,6.0,899,198,77
Pack of 2 Women Colorblock Round Neck Pure Cotton Multicolor T-Shirt,Christy World,women,tshirts,4.1,4348.0,285.0,1999,499,75
Women Printed Round Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.6,28.0,1.0,799,152,80
Women Printed Round Neck Cotton Blend Black T-Shirt,requin,women,tshirts,4.1,967.0,17.0,1499,245,83
Women Solid Round Neck Cotton Blend Dark Green T-Shirt,KOTTY,women,tshirts,3.9,3401.0,129.0,1999,169,91
Women Typography Round Neck Cotton Blend Black T-Shirt,Patche,women,tshirts,4.0,2849.0,125.0,999,220,77
Printed Women Round Neck Pure Cotton Multicolor T-Shirt,METRONAUT,women,tshirts,4.2,3521.0,132.0,1495,309,79
Women Printed Hooded Neck Polyester White T-Shirt,Frfashionoriya,women,tshirts,3.2,114.0,4.0,899,152,83
Women Cartoon Round Neck Cotton Blend Maroon T-Shirt,hesha,women,tshirts,3.9,18.0,1.0,699,259,62
Women Printed Round Neck Cotton Blend Pink T-Shirt,Leotude,women,tshirts,3.9,4766.0,163.0,1099,259,76
"Women Printed, Typography Round Neck Cotton Blend Green T-Shirt",Fabflee,women,tshirts,4.2,4398.0,179.0,1649,259,84
Women Regular Fit Solid Cut Away Collar Casual Shirt,JINIK,women,shirts,3.8,963.0,29.0,999,339,66
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,3.5,74.0,3.0,1999,499,75
Women Regular Fit Solid Spread Collar Casual Shirt,Houseofchic,women,shirts,3.9,2022.0,110.0,1299,194,85
Women Regular Fit Checkered Spread Collar Casual Shirt,Samani,women,shirts,3.8,1864.0,83.0,799,179,77
Women Regular Fit Solid Cut Away Collar Casual Shirt,indicare,women,shirts,3.7,2127.0,48.0,1499,194,87
Women Boxy Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,3.9,7002.0,313.0,1299,369,71
Women Boxy Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.9,7002.0,313.0,1299,369,71
Women Regular Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.8,8413.0,501.0,1090,349,67
Women Tailored Fit Animal Print Mandarin Collar Party Shirt,mrutbaa,women,shirts,,,,2499,664,73
Women Regular Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,3.9,38342.0,3313.0,1299,349,73
Women Regular Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.9,6006.0,312.0,999,259,74
Women Regular Fit Solid Cut Away Collar Casual Shirt,JINIK,women,shirts,3.8,963.0,29.0,999,339,66
Women Regular Fit Solid Spread Collar Formal Shirt(Pack of 2),Selvia,women,shirts,4.0,2535.0,136.0,2897,449,84
Women Regular Fit Solid Button Down Collar Casual Shirt,Houseofchic,women,shirts,3.9,2022.0,110.0,1299,194,85
Women Slim Fit Solid Spread Collar Casual Shirt,Showoff,women,shirts,,,,2198,835,62
Women Regular Fit Self Design Spread Collar Formal Shirt,Selvia,women,shirts,3.9,2879.0,132.0,2163,399,81
Women Regular Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.9,38342.0,3313.0,1099,324,70
Women Regular Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,4.0,5340.0,271.0,1199,349,70
Women Regular Fit Solid Cut Away Collar Casual Shirt,indicare,women,shirts,3.7,2127.0,48.0,1499,194,87
Women Regular Fit Solid Casual Shirt,kirti collection,women,shirts,,,,1599,799,50
Women Regular Fit Printed Spread Collar Casual Shirt,MANOJAVA,women,shirts,3.8,814.0,34.0,1599,382,76
Women Regular Fit Striped Spread Collar Casual Shirt,JINIK,women,shirts,,,,999,459,54
"Women Boxy, Regular Fit Printed Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.0,29378.0,1507.0,1199,259,78
Women Boxy Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,3.9,7002.0,313.0,1299,369,71
Women Regular Fit Solid Cut Away Collar Casual Shirt,indicare,women,shirts,3.7,2127.0,48.0,1499,194,87
Women Boxy Fit Printed Lapel Collar Casual Shirt,J TURRITOPSIS,women,shirts,4.0,2419.0,95.0,1199,329,72
Women Regular Fit Solid Spread Collar Casual Shirt(Pack of 2),FUNDAY FASHION,women,shirts,3.9,16106.0,2039.0,1899,459,75
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,,,,1999,499,75
Women Slim Fit Solid Button Down Collar Casual Shirt,CHARMGAL,women,shirts,,,,1729,985,43
Women Regular Fit Solid Cut Away Collar Casual Shirt,JINIK,women,shirts,3.8,963.0,29.0,999,339,66
Women Oversized Fit Striped Spread Collar Casual Shirt,DL Woman,women,shirts,4.8,4.0,1.0,2799,999,64
Women Regular Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,3.9,6006.0,312.0,999,259,74
Women Regular Fit Solid Button Down Collar Casual Shirt,Houseofchic,women,shirts,3.9,2022.0,110.0,1299,194,85
Women Regular Fit Checkered Spread Collar Casual Shirt,DIMPY GARMENTS,women,shirts,,,,1499,259,82
Women Regular Fit Printed Spread Collar Casual Shirt,Tokyo Talkies,women,shirts,4.1,1164.0,88.0,1149,434,62
Women Boxy Fit Solid Spread Collar Casual Shirt,juhi s,women,shirts,3.9,5674.0,328.0,1199,474,60
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,,,,1999,499,75
Women Slim Fit Solid Cut Away Collar Casual Shirt,Tokyo Talkies,women,shirts,4.1,553.0,63.0,1599,519,67
Women Regular Fit Solid Casual Shirt,FUNDAY FASHION,women,shirts,3.9,6006.0,312.0,999,259,74
Women Regular Fit Checkered Spread Collar Casual Shirt,FLYING MACHINE,women,shirts,3.6,33.0,1.0,1499,539,64
Women Regular Fit Striped Spread Collar Casual Shirt,FLYING MACHINE,women,shirts,3.8,55.0,3.0,1599,575,64
"Women Boxy, Regular Fit Solid Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.1,4275.0,165.0,999,369,63
Women Regular Fit Printed Spread Collar Casual Shirt,Selvia,women,shirts,4.0,3964.0,213.0,2163,399,81
Women Regular Fit Solid Lapel Collar Formal Shirt,Selvia,women,shirts,3.9,1347.0,58.0,1597,349,78
Women Regular Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.8,8413.0,501.0,1090,349,67
Women Boxy Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.9,7002.0,313.0,1299,369,71
Women Regular Fit Solid Spread Collar Casual Shirt,Myorica,women,shirts,4.2,4504.0,304.0,1499,469,68
Women Regular Fit Printed Spread Collar Casual Shirt,KOTTY,women,shirts,3.8,4.0,0.0,1999,899,55
Women Boxy Fit Printed Lapel Collar Casual Shirt,Glitter Fashion,women,shirts,4.0,971.0,52.0,999,249,75
Women Regular Fit Printed Spread Collar Casual Shirt,MANOJAVA,women,shirts,3.8,814.0,34.0,1599,399,75
"Women Boxy, Regular Fit Solid Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.1,4275.0,165.0,999,339,66
Women Oversized Fit Animal Print Casual Shirt,DLOB,women,shirts,,,,2999,699,76
Women Regular Fit Solid Spread Collar Casual Shirt,Myorica,women,shirts,4.2,4504.0,304.0,1499,469,68
Women Regular Fit Solid Mandarin Collar Formal Shirt,Kinjo,women,shirts,3.9,9454.0,662.0,999,310,68
Women Regular Fit Solid Spread Collar Casual Shirt,MAGHMA,women,shirts,3.8,398.0,15.0,2999,249,91
Women Regular Fit Solid Spread Collar Casual Shirt,maaesa,women,shirts,4.1,7236.0,364.0,1945,480,75
Women Regular Fit Checkered Spread Collar Casual Shirt,CAMPUS SUTRA,women,shirts,4.1,1785.0,175.0,1399,699,50
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,3.5,74.0,3.0,1999,499,75
Women Regular Fit Solid Casual Shirt,Roadster,women,shirts,3.9,170.0,5.0,1899,998,47
"Women Boxy, Regular Fit Printed Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.0,29378.0,1507.0,1199,364,69
Women Oversized Fit Checkered Spread Collar Casual Shirt,BuyNewTrend,women,shirts,3.9,18.0,2.0,1499,379,74
Women Oversized Fit Striped Spread Collar Casual Shirt,Femibazaar,women,shirts,3.8,127.0,6.0,1599,499,68
"Women Boxy, Regular Fit Printed Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.0,29378.0,1507.0,1199,299,75
Women Regular Fit Solid Spread Collar Casual Shirt,ALL WAYS YOU,women,shirts,4.0,1230.0,72.0,1475,449,69
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,3.6,245.0,7.0,2499,499,80
Women Regular Fit Solid Spread Collar Casual Shirt,Tokyo Talkies,women,shirts,4.3,31.0,0.0,1749,445,74
"Women Boxy, Regular Fit Printed Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.0,1918.0,85.0,999,364,63
Women Regular Fit Solid Spread Collar Casual Shirt,FUNDAY FASHION,women,shirts,3.9,6006.0,312.0,999,259,74
Women Slim Fit Checkered Casual Shirt,TEEYAL,women,shirts,3.8,154.0,5.0,999,138,86
"Women Boxy, Regular Fit Printed Lapel Collar Casual Shirt",J TURRITOPSIS,women,shirts,4.0,1918.0,85.0,999,364,63
Women Regular Fit Solid Built-up Collar Casual Shirt,Munga Fashion,women,shirts,3.9,2555.0,123.0,999,342,65
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,3.7,66.0,1.0,2499,499,80
Women Regular Fit Solid Spread Collar Casual Shirt,LA ROPA,women,shirts,3.7,1517.0,82.0,2499,228,90
Women Regular Fit Striped Casual Shirt,Femibazaar,women,shirts,4.0,55.0,1.0,1199,499,58
Women Boxy Fit Solid Spread Collar Casual Shirt,Fab Star,women,shirts,3.5,74.0,3.0,1999,499,75
Women Regular Fit Self Design Spread Collar Casual Shirt,GRECIILOOKS,women,shirts,3.7,197.0,3.0,1999,449,77
Women Regular Fit Solid Spread Collar Casual Shirt,Tokyo Talkies,women,shirts,4.4,8.0,0.0,1899,502,73
Women Regular Fit Printed Spread Collar Casual Shirt,GRECIILOOKS,women,shirts,4.5,72.0,36.0,2999,449,85
"Premium Memory Foam Comfortable Stylish LightWeight Bellies For Women(Pink , 5)",BIRDE,women,shoes,4.0,18625.0,1024.0,999,308,69
"Sneakers For Women(Orange , 3)",Deals4you,women,shoes,4.0,39285.0,2765.0,1999,439,78
"CRISTY Running Shoes For Women(Black , 7)",CAMPUS,women,shoes,4.2,27678.0,2224.0,799,727,9
"CAMP ELOY Walking Shoes For Women(Pink , 8)",CAMPUS,women,shoes,4.3,4014.0,277.0,999,899,10
"GRIFFIN Walking Shoes For Women(Blue , 4)",CAMPUS,women,shoes,4.1,49.0,3.0,1499,705,52
"Adelina Sneakers For Women(Black , 4)",PUMA,women,shoes,4.5,1047.0,70.0,3999,1799,55
"Sneakers For Women(White, Black , 3)",Deals4you,women,shoes,3.9,89612.0,5985.0,999,419,58
"Sneakers For Women(White, Pink, Black , 3)",Deals4you,women,shoes,3.9,4419.0,227.0,1499,439,70
"SAINIUDYOG Latest Collection For Women Shoe Bellies For Women(Pink , 6)",VOCABULARY SHOE,women,shoes,,,,599,299,50
"Bellies For Women(Brown , 4)",Bata,women,shoes,4.1,5098.0,448.0,299,298,1
"Casual Shoes Sneakers For Women(Pink , 5)",Footox,women,shoes,4.0,2518.0,185.0,999,299,70
"ANNIE Walking Shoes For Women(Pink , 6)",CAMPUS,women,shoes,4.1,27658.0,1805.0,1399,1234,11
"SL 194 Running Shoes For Women(Black, Pink , 5)",Sparx,women,shoes,4.2,3614.0,246.0,1099,849,22
"Casual Sneaker Shoes for Women | Classic Rounded Toe & Pampering Cushioned Sneakers For Women(White, Beige , 3)",Red Tape,women,shoes,4.5,215.0,14.0,5899,1769,70
"Premium Comfortable Stylish LightWeight Shoe For Women(White , 7)",ABLESTEP,women,shoes,5.0,3.0,0.0,999,499,50
"NovaFlex Sneakers For Women(Black , 6)",PUMA,women,shoes,4.3,276.0,13.0,4499,2109,53
"Casual Shoes Sneakers For Women(Pink , 6)",Footox,women,shoes,3.9,4110.0,201.0,999,299,70
"Stylish Sneakers For Women(White , 6)",AMICO,women,shoes,3.8,873.0,54.0,999,649,35
"Sneakers For Women(Pink , 6)",Roadster,women,shoes,3.8,3021.0,183.0,3995,699,82
"Korean Comfortable Soft All-In-One Breathable Lace-Up Thick Soled Women's Shoes Sneakers For Women(Black , 4)",Ifah,women,shoes,,,,4999,657,86
"Sneakers For Women(White , 3)",Deals4you,women,shoes,4.1,115.0,2.0,999,449,55
"CAMP-CLINT Sneakers For Women(White , 7)",CAMPUS,women,shoes,4.1,2067.0,111.0,1799,1115,38
"Fabbmate Trendy Memory Foam Walking Running Shoes For Women(Purple , 5)",Fabbmate,women,shoes,4.0,42475.0,2250.0,799,299,62
"Casual Sneaker Shoes for Women | Classic Rounded Toe & Pampering Cushioned Sneakers For Women(White, Purple , 6)",Red Tape,women,shoes,4.5,215.0,14.0,5899,1769,70
"Sneaker Casual Shoes For Women | Comfortable Cushioned Insole, Slip-Resistant Sneakers For Women(Blue, White , 4)",Red Tape,women,shoes,4.3,2610.0,169.0,5699,1709,70
"Riya-04 Navy Pink Sports Shoes,Gym Shoes,Casual Shoes,Walking Shoes, Running Shoes For Women(Navy, Pink , 6)",asian,women,shoes,4.1,35658.0,4228.0,699,634,9
"Casual Shoes Sneakers For Women(Pink , 5)",Footox,women,shoes,3.8,5964.0,313.0,999,299,70
"JITTERS Walking Shoes For Women(Pink , 7)",CAMPUS,women,shoes,3.9,870.0,32.0,1099,892,18
"Casual Sneaker Shoes For Women | Stylish and Comfortable | Paradise-05 Sneakers For Women(White, Pink , 7)",asian,women,shoes,3.9,5131.0,285.0,999,699,30
"Korean casual fashion custom logo sneakers manufacture for women sport shoe Sneakers For Women(Black, White , 5)",Ifah,women,shoes,,,,4999,657,86
"Lightweight,Comfort,Summer,Trendy,Walking,Outdoor,Stylish,Training,Daily Use Sneakers For Women(Grey , 8)",aadi,women,shoes,3.9,248.0,13.0,999,299,70
"CAMP DENVER Sneakers For Women(White , 6)",CAMPUS,women,shoes,3.9,714.0,50.0,1799,1241,31
"MAUVE Sneakers For Women(White , 4)",CAMPUS,women,shoes,4.2,3098.0,245.0,1119,671,40
"Firefly-04 White Sports,Gym,Jogging,Walking,Training,Stylish Running Shoes For Women(White, Pink , 5)",asian,women,shoes,4.1,10030.0,722.0,999,824,17
"Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women(Pink, Grey , 41 Euro)",asian,women,shoes,4.2,84177.0,10363.0,799,719,10
"SAINIUDYOG Latest Collection For Women Shoe Bellies For Women(Pink , 6)",VOCABULARY SHOE,women,shoes,,,,599,299,50
"Premium Casual Shoes For Women Sneakers For Women(Navy , 7)",BIRDE,women,shoes,4.0,2441.0,206.0,999,449,55
"OGL-01 Sneakers For Women(White , 6)",CAMPUS,women,shoes,4.1,163.0,9.0,1699,1294,23
"ANNIE Walking Shoes For Women(Grey , 6)",CAMPUS,women,shoes,4.1,27658.0,1805.0,1399,1234,11
"sports shoes,Running shoes,Trekking Shoes,gym shoes for women Outdoors For Women(Multicolor , 5)",Vokline,women,shoes,4.1,75875.0,5335.0,999,299,70
"Sneakers For Women(Orange , 3)",Deals4you,women,shoes,4.0,39285.0,2765.0,1999,439,78
"Premium Memory Foam Comfortable Stylish LightWeight Bellies For Women(Pink , 5)",BIRDE,women,shoes,4.0,18625.0,1024.0,999,308,69
"NEMO Walking Shoes For Women(Black , 6)",CAMPUS,women,shoes,4.0,687.0,44.0,1699,800,52
"Alleviater Women Mid Top Block-Heel Regular Boots Boots For Women(Beige , 4)",ALLEVIATER,women,shoes,,,,5999,1424,76
"Air Max SC Sneakers For Women(White , 3)",NIKE,women,shoes,4.5,28.0,0.0,5995,5095,15
"CAMP CLINT Sneakers For Women(White , 4)",CAMPUS,women,shoes,4.1,2067.0,111.0,1799,1115,38
"Sneakers For Women(White, Black , 3)",Deals4you,women,shoes,3.9,89612.0,5985.0,999,419,58
"Sneakers For Women(White, Pink, Black , 3)",Deals4you,women,shoes,3.9,4419.0,227.0,1499,439,70
"SL 167 Running Shoes For Women(Grey, Pink , 8)",Sparx,women,shoes,4.3,14366.0,1272.0,1099,1099,0
"COMFY & EASY WALK GYM SNEAKERS FOR WOMEN Sneakers For Women(White , 7)",SKITTER,women,shoes,3.0,5.0,0.0,1899,899,52
"Casual Shoes Sneakers For Women(Pink , 5)",Footox,women,shoes,4.0,2518.0,185.0,999,299,70
"Casual Shoes Sneakers For Women(Pink , 6)",Footox,women,shoes,3.9,4110.0,201.0,999,299,70
"Casual Sneaker Shoes For Women | Stylish and Comfortable | Paradise-01 Sneakers For Women(White , 7)",asian,women,shoes,3.9,5131.0,285.0,999,699,30
"CLAIRE (Collector's Edition) Running Shoes For Women(White , 5)",CAMPUS,women,shoes,4.3,35857.0,3715.0,1399,1152,17
"Revolution 7 Running Shoes For Women(Black , 3.5)",NIKE,women,shoes,4.5,130.0,7.0,3695,3140,15
"RECENT Running Shoes For Women(Purple , 6)",CAMPUS,women,shoes,4.3,95.0,5.0,1599,752,52
"ANNIE Walking Shoes For Women(Pink , 6)",CAMPUS,women,shoes,4.1,27658.0,1805.0,1399,1234,11
"Stylish Sneakers For Women(White , 6)",AMICO,women,shoes,3.8,873.0,54.0,999,649,35
"Downshifter 12 Running Shoes For Women(Multicolor , 3)",NIKE,women,shoes,4.4,7.0,1.0,3995,3395,15
"BROWNIE Sneakers For Women(White , 4)",CAMPUS,women,shoes,4.2,2039.0,175.0,1899,1101,42
"Sneakers For Women(White , 3)",Deals4you,women,shoes,4.1,115.0,2.0,999,449,55
"CAMP-CLINT Sneakers For Women(White , 7)",CAMPUS,women,shoes,4.1,2067.0,111.0,1799,1115,38
"Firefly-09 Grey Gym,Sports,Walking,Stylish Running Shoes For Women(Grey , 6)",asian,women,shoes,4.2,8107.0,662.0,1099,799,27
"Sneakers For Women(Multicolor , 3)",Red Tape,women,shoes,4.3,200.0,16.0,5099,1529,70
"Walking Shoes For Women(Purple , 6)",Vokline,women,shoes,4.1,75875.0,5335.0,999,299,70
"Sneaker Casual Shoes For Women | Soft Cushion Insole, Slip-Resistance Sneakers For Women(White , 7)",Red Tape,women,shoes,4.2,2615.0,179.0,6899,2069,70
"Casual Shoes Sneakers For Women(Pink , 5)",Footox,women,shoes,3.8,5964.0,313.0,999,299,70
"JITTERS Walking Shoes For Women(Pink , 7)",CAMPUS,women,shoes,3.9,870.0,32.0,1099,892,18
"Smashic Casuals For Women(White , 4)",PUMA,women,shoes,4.3,3119.0,149.0,4499,2249,50
"Women's Casual Sneakers Shoes | Soft Cushioned Insole Sneakers For Women(White, Beige , 3)",Roadster,women,shoes,4.0,394.0,12.0,2399,799,66
"Lightweight,Comfort,Summer,Trendy,Walking,Outdoor,Stylish,Training,Daily Use Sneakers For Women(Grey , 8)",aadi,women,shoes,3.9,248.0,13.0,999,299,70
"CAMP DENVER Sneakers For Women(White , 6)",CAMPUS,women,shoes,3.9,714.0,50.0,1799,1241,31
"ALICE Running Shoes For Women(Green , 5)",CAMPUS,women,shoes,4.3,26856.0,2414.0,1399,1152,17
"ELIZA Walking Shoes For Women(Maroon , 7)",CAMPUS,women,shoes,4.1,2243.0,198.0,899,624,30
"Premium Look Comfortable Stylish LightWeight (Memory Foam) Bellies For Women(Pink , 9)",BIRDE,women,shoes,4.0,18625.0,1024.0,999,308,69
"GO WALK 5 Sneakers For Women(Navy , 3)",Skechers,women,shoes,4.3,162.0,16.0,6499,6499,0
"Premium Casual Shoes For Women Sneakers For Women(Navy , 7)",BIRDE,women,shoes,4.0,2441.0,206.0,999,449,55
"OGL-01 Sneakers For Women(White , 6)",CAMPUS,women,shoes,4.1,163.0,9.0,1699,1294,23
"HRX-060 05 Running Shoes For Women(White , 6)",HRX by Hrithik Roshan,women,shoes,4.2,648.0,41.0,2999,1379,54
"BUBBLES Running Shoes For Women(Navy , 5)",CAMPUS,women,shoes,4.2,3098.0,229.0,1399,1218,12
